year_week	year	week	excess_ttl
2020_01	2020	1	-0.024956827717514233
2020_02	2020	2	-0.04674884628712266
2020_03	2020	3	-0.009942954559368672
2020_04	2020	4	-0.015159240110284768
2020_05	2020	5	-0.005446845657891233
2020_06	2020	6	-0.02274248029477034
2020_07	2020	7	-0.060483519319230315
2020_08	2020	8	-0.04777735268191287
2020_09	2020	9	0.03368354078187349
2020_10	2020	10	0.0031745763303999827
2020_11	2020	11	-0.010607848090894786
2020_12	2020	12	0.010738425875097631
2020_13	2020	13	-0.02279866738486469
2020_14	2020	14	0.0006314022185519708
2020_15	2020	15	0.029172760197007597
2020_16	2020	16	-0.004287905593373778
2020_17	2020	17	0.011674032568672417
2020_18	2020	18	0.00044461558796166523
2020_19	2020	19	0.0022276190821496323
2020_20	2020	20	0.010836569220563898
2020_21	2020	21	-0.0314891191185355
2020_22	2020	22	-0.02859138437860818
2020_23	2020	23	-0.02592898871668039
2020_24	2020	24	0.024364476513827227
2020_25	2020	25	0.020735055813696085
2020_26	2020	26	-0.015456305876418486
2020_27	2020	27	-0.011793241909470087
2020_28	2020	28	0.022286717424468052
2020_29	2020	29	0.10132437349259647
2020_30	2020	30	0.0475012091038842
2020_31	2020	31	0.08954629362979596
2020_32	2020	32	0.047089777356691946
2020_33	2020	33	0.036752874554343305
2020_34	2020	34	0.04971385597020378
2020_35	2020	35	0.013645333956854059
2020_36	2020	36	0.058203349545160966
2020_37	2020	37	0.013335162983248095
2020_38	2020	38	0.03274025302688916
2020_39	2020	39	0.09131497670360995
2020_40	2020	40	0.11074578726285297
2020_41	2020	41	0.0771855650298924
2020_42	2020	42	0.12314913362730742
2020_43	2020	43	0.07058711007273319
2020_44	2020	44	0.1263074496529623
2020_45	2020	45	0.24396816048821784
2020_46	2020	46	0.21904266647386922
2020_47	2020	47	0.2519073992177379
2020_48	2020	48	0.23044184732892925
2020_49	2020	49	0.1884961972627445
2020_50	2020	50	0.21777885365808436
2020_51	2020	51	0.17490738849863177
2020_52	2020	52	0.1468585763370397
2021_01	2021	1	0.06856519600263834
2021_02	2021	2	0.043345945900327185
2021_03	2021	3	0.06947071052802987
2021_04	2021	4	0.056307687707242864
2021_05	2021	5	0.04727815426145614
2021_06	2021	6	0.0077739916609437
2021_07	2021	7	-0.001603144439122278
2021_08	2021	8	0.045092826676057775
2021_09	2021	9	-0.02421039881269386
2021_10	2021	10	-0.0017434213440086998
2021_11	2021	11	-0.010515755788971301
2021_12	2021	12	-0.0017347522874418425
2021_13	2021	13	-0.04034902282506943
2021_14	2021	14	-0.04417699482180434
2021_15	2021	15	-0.019448227395685466
2021_16	2021	16	-0.09541149128310539
2021_17	2021	17	-0.01746769273640603
2021_18	2021	18	-0.06344559118303486
2021_19	2021	19	-0.04095688278683969
2021_20	2021	20	0.02915670356217989
2021_21	2021	21	-0.00541612123235949
2021_22	2021	22	0.026745080075301752
2021_23	2021	23	-0.013003033940448482
2021_24	2021	24	0.0331193561729465
2021_25	2021	25	-0.019446928818075186
2021_26	2021	26	0.007017382075130183
2021_27	2021	27	-0.018431962586981807
2021_28	2021	28	0.006725443944879872
2021_29	2021	29	0.12488204053249312
2021_30	2021	30	0.05727326243591315
2021_31	2021	31	0.15261424119570413
2021_32	2021	32	0.1385210591961674
2021_33	2021	33	0.09177632867543913
2021_34	2021	34	0.09989311772307749
2021_35	2021	35	0.11581856412700932
2021_36	2021	36	0.0952778005111672
2021_37	2021	37	0.09789548876344727
2021_38	2021	38	0.1253024300922641
2021_39	2021	39	0.1676375372864004
2021_40	2021	40	0.18629167912482958
2021_41	2021	41	0.118529896898735
2021_42	2021	42	0.18499847151310142
2021_43	2021	43	0.11872275332399938
2021_44	2021	44	0.15266589146051063
2021_45	2021	45	0.13457880781694342
2021_46	2021	46	0.1358595201621686
2021_47	2021	47	0.1376137095950027
2021_48	2021	48	0.12168599372030721
2021_49	2021	49	0.14428519547963492
2021_50	2021	50	0.06300530354975455
2021_51	2021	51	0.07801642299985
2021_52	2021	52	0.056447537108984855
2022_01	2022	1	0.015877703035935102
2022_02	2022	2	0.02362789951131533
2022_03	2022	3	0.03132300331916755
2022_04	2022	4	0.06100122713385371
2022_05	2022	5	0.04810096452328216
2022_06	2022	6	0.04486883024640566
2022_07	2022	7	0.02047816022219926
2022_08	2022	8	0.030674073687518726
2022_09	2022	9	0.02007565598371953
2022_10	2022	10	0.0006584620958524778
2022_11	2022	11	0.012001861865853568
2022_12	2022	12	0.01110772401867288
2022_13	2022	13	0.009394378474026492
2022_14	2022	14	-0.010717428556316742
2022_15	2022	15	-0.003326178978611753
2022_16	2022	16	-0.01569802457480483
