year_week	year	week	excess_ttl
2020_01	2020	1	-0.007870594622338764
2020_02	2020	2	-0.03198319676322128
2020_03	2020	3	0.2117335449961531
2020_04	2020	4	-0.028867220264369598
2020_05	2020	5	0.13944434744161707
2020_06	2020	6	-0.030371166341668396
2020_07	2020	7	-0.06945776745431942
2020_08	2020	8	0.033707388935474265
2020_09	2020	9	-0.06358236830561101
2020_10	2020	10	-0.0035421505382634477
2020_11	2020	11	-0.02071968774970036
2020_12	2020	12	-0.08649774927079401
2020_13	2020	13	-0.1416932687394035
2020_14	2020	14	-0.036670407639810824
2020_15	2020	15	-0.035602314443801984
2020_16	2020	16	-0.05137873189364595
2020_17	2020	17	-0.05935103826291604
2020_18	2020	18	-0.06121180834758593
2020_19	2020	19	-0.029946238210749283
2020_20	2020	20	0.24840958609784303
2020_21	2020	21	0.00695673031961669
2020_22	2020	22	0.035742774080454925
2020_23	2020	23	-0.05716283669061717
2020_24	2020	24	0.04461508209339061
2020_25	2020	25	-0.11327925969107303
2020_26	2020	26	0.042065631962209256
2020_27	2020	27	-0.04974796836219945
2020_28	2020	28	0.06149660383241966
2020_29	2020	29	0.09275705893571154
2020_30	2020	30	0.1298170174677521
2020_31	2020	31	-0.10721258012101088
2020_32	2020	32	-0.019764764526680897
2020_33	2020	33	-0.03225252100501091
2020_34	2020	34	0.06997469735137649
2020_35	2020	35	-0.0356170368482928
2020_36	2020	36	-0.06847562369123796
2020_37	2020	37	-0.04201258884486392
2020_38	2020	38	-0.04664077124394261
2020_39	2020	39	-0.03280945209255963
2020_40	2020	40	-0.022287867964924945
2020_41	2020	41	-0.03519958010855351
2020_42	2020	42	-0.057444443257210626
2020_43	2020	43	0.05584324889068864
2020_44	2020	44	-0.010603795780900616
2020_45	2020	45	-0.04697054098527734
2020_46	2020	46	-0.0448983840319692
2020_47	2020	47	0.03892956790105376
2020_48	2020	48	0.03394688645317181
2020_49	2020	49	-0.06755935900565399
2020_50	2020	50	-0.04364237139512161
2020_51	2020	51	0.07157775841657003
2020_52	2020	52	0.10909927493262961
2021_01	2021	1	0.059995307426459046
2021_02	2021	2	0.04791356568806739
2021_03	2021	3	-0.05590513972686997
2021_04	2021	4	0.031523636752667124
2021_05	2021	5	0.007539259917363432
2021_06	2021	6	0.025251305440749355
2021_07	2021	7	0.0012746948181401234
2021_08	2021	8	0.022735273433030983
2021_09	2021	9	0.06007606912134719
2021_10	2021	10	0.11852601974888699
2021_11	2021	11	-0.0669205777882036
2021_12	2021	12	0.12186605512386318
2021_13	2021	13	0.03994029533254711
2021_14	2021	14	0.24375278791614016
2021_15	2021	15	0.03951718255412174
2021_16	2021	16	0.12166299895816918
2021_17	2021	17	-0.061730186028290716
2021_18	2021	18	-0.028587704409652723
2021_19	2021	19	0.13771817896189448
2021_20	2021	20	-0.01273518215758775
2021_21	2021	21	-0.000961734464345041
2021_22	2021	22	-0.03179694145084965
2021_23	2021	23	0.10221849053528843
2021_24	2021	24	-0.035595275933122596
2021_25	2021	25	-0.009676443717268942
2021_26	2021	26	-0.010686904237807299
2021_27	2021	27	0.05059857102134799
2021_28	2021	28	0.04323195900592212
2021_29	2021	29	-0.004509324704544677
2021_30	2021	30	-0.05110490136460336
2021_31	2021	31	-0.02705998632400109
2021_32	2021	32	0.04404886215446216
2021_33	2021	33	-0.0364756144883728
2021_34	2021	34	0.22513619607224067
2021_35	2021	35	0.042870608438778116
2021_36	2021	36	0.04208140160826729
2021_37	2021	37	-0.020611260260356812
2021_38	2021	38	-0.02882891075225355
2021_39	2021	39	0.045998043055909626
2021_40	2021	40	0.04932718050560816
2021_41	2021	41	-0.012925546107844755
2021_42	2021	42	0.06241697113613553
2021_43	2021	43	0.18953965340869686
2021_44	2021	44	0.01084493248935712
2021_45	2021	45	-0.01648992057357019
2021_46	2021	46	0.15017448271039238
2021_47	2021	47	0.0532590511560364
2021_48	2021	48	0.03900612708797911
2021_49	2021	49	-0.01775430052788303
2021_50	2021	50	0.051532771235002786
2021_51	2021	51	-0.02190880541565264
2021_52	2021	52	-0.03798767701981261
2022_01	2022	1	-0.0036211914492844835
2022_02	2022	2	0.009929963929164433
2022_03	2022	3	0.0342333125589165
2022_04	2022	4	-0.0001556760773409503
2022_05	2022	5	0.008507541631109651
2022_06	2022	6	-0.01640503034523549
2022_07	2022	7	0.03235182955170086
2022_08	2022	8	-0.010975088339777464
2022_09	2022	9	0.029480405962777224
2022_10	2022	10	-0.011656857519240671
2022_11	2022	11	-0.009696115031953376
2022_12	2022	12	-0.02919763156594939
2022_13	2022	13	-0.03149776436807134
2022_14	2022	14	-0.006117064093378107
