state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
West Virginia	2021_43	1489.033072951957	8.125828841727952	141.4683793152715	343.02742744679017	242.4845888341241	387.63160755760526	366.2952409564373	302.5907004688773	-0.640308217606384	58.0026934348577	96.95492345287781	54.20779735932705	53.96581152672227	40.099782912698856
West Virginia	2021_44	1506.6611208203915	8.125828841727952	143.45770110935507	347.097295815507	245.21907969939818	392.19023007543603	370.57098527896653	308.14644796766987	-0.640308217606384	58.67781078069804	98.68148608944837	56.23112836599369	55.061257639351744	40.13507330978441
West Virginia	2021_45	1524.7464717346795	8.125828841727952	144.91992324113448	351.4270721206954	248.20841732750478	397.01088478220277	375.0543454214134	315.20233077028644	-0.640308217606384	60.30072870567262	101.22328525020548	57.4048848758352	56.25814740357481	40.655592752604704
West Virginia	2021_46	1541.5517028461343	8.125828841727952	146.49078102781615	355.34607291804724	250.9395756474136	401.2343472563447	379.415097154784	322.58923945785614	-0.640308217606384	60.412674586311304	103.24095169213992	59.52075758796597	58.29454662744242	41.76061718160289
West Virginia	2021_47	1559.1195852615929	8.125828841727952	148.18904436973352	359.3371397860078	253.79034122304515	405.90190253074076	383.77532851033686	327.9423775383007	-0.640308217606384	60.95814946748775	104.76584336146895	60.892558923681776	59.523377210526284	42.44275679274232
West Virginia	2021_48	1576.5102784635396	8.125828841727952	150.14614334152813	363.3657193266011	256.57621532301584	410.69665213796634	387.5997194926994	335.2468909134266	-0.640308217606384	60.89420462142856	106.90765811682675	62.5968792153551	60.8269444832971	44.66151269412552
West Virginia	2021_49	1595.0527171668614	8.125828841727952	151.87973098543688	367.71750928104296	259.41782025614066	415.63112463753686	392.2807031649752	342.0428476563836	-0.640308217606384	61.544588839557	109.42744362833045	64.30494144727356	62.152333681736124	45.253848277092864
West Virginia	2021_50	1613.9457700562564	8.26833512167618	153.67086960286488	371.99643100605283	262.4919076279963	420.7551636552584	396.76306304240694	346.8877529428659	-0.7828144975546139	61.64660434786439	111.08518914260684	65.33447543996678	63.32854256652743	46.27575594345504
West Virginia	2021_51	1632.046278671463	8.41934697494564	155.31463349827763	375.9458612707268	265.612827488465	425.5615590224093	401.1920504166377	351.7772468408976	-0.9338263508240732	62.03622821713043	111.95053624522804	66.40638610414584	64.62046407937291	47.697458545844384
West Virginia	2021_52	1650.3489303727247	8.57724594499742	157.15191312689572	380.09243754564227	268.4785719484589	430.3434531601765	405.70530864655296	360.6877679805377	-0.3284200611228679	63.14385500632298	113.83411803226483	68.06057242249554	66.8657695251777	49.111873055399464
West Virginia	2022_01	1670.9355665271992	9.017483435569343	158.75125845946863	384.81514267357346	271.5962834990584	435.8864737356225	410.86892472390616	364.606080126853	-0.7686575516947903	64.06098127052537	115.96193610278209	69.74540633564705	67.32186867222684	48.28454529736633
West Virginia	2022_02	1691.5178354874065	9.49517140869732	160.6136184224686	389.1972630306674	274.61510619158406	441.3288833884407	416.26779304554765	370.69219199361464	-1.2463455248227673	64.43548494910345	119.03616752631231	71.14373965607754	69.4488181323554	47.87432725458862
West Virginia	2022_03	1711.824714523629	9.49517140869732	162.62442706926856	393.6738758040393	277.54584187831443	446.6809968912498	421.80440147205877	376.41937915970686	-1.2463455248227673	64.73144193268082	121.03726036235763	72.68945066704099	71.34396335470817	47.86360836774195
West Virginia	2022_04	1730.5448834281317	9.701096663155674	164.1839222581495	397.5448828808638	280.5876881298159	451.918170181429	426.6091233147172	385.4178043521893	-1.452270779281121	65.68841834057518	123.9701742853527	74.80589398771656	72.66958546564776	49.736003052178134
West Virginia	2022_05	1749.3517438132794	9.701096663155674	165.70190907480256	401.5589537442212	283.84480299143735	456.9383438856273	431.6066374540347	393.1043045152117	-1.452270779281121	66.68690312069742	125.54836725746343	76.79600472537862	75.29929597134247	50.22600421961079
West Virginia	2022_06	1767.6985054397203	9.701096663155674	167.3287659159531	405.635364664781	286.84217536428395	461.91817547653807	436.27292735500777	402.2000361114375	-1.452270779281121	67.2969099211249	128.60209272712547	78.95692192470902	77.36541036322795	51.43097195453119
West Virginia	2022_07	1786.6186479044227	9.856558059462834	168.95540360680036	409.97037176122006	289.9840465336135	466.93360181692617	440.91866612639916	410.2412673322427	-1.6077321755882807	68.46635178225019	130.37197365107238	80.26185211070451	79.51671765105547	53.232104312748355
West Virginia	2022_08	1804.7146548343635	10.0012987820103	170.7520172185469	413.94317171402196	292.6803153463548	472.02836499746337	445.3094867759655	415.3045833656289	-1.752472898135747	69.32601374487757	132.64386831454323	81.36018712117385	80.7029120323252	53.02407505084469
West Virginia	2022_09	1822.8884532647476	10.188598908043673	172.46456462733778	418.0862699762828	295.52843504086314	476.76548657761515	449.8550981346045	418.7879738739107	-1.9397730241691193	70.33964389925994	133.11438771654358	82.27702590750732	81.68307233535666	53.313617039412165
West Virginia	2022_10	1841.1754840471356	10.353339111610357	174.1049657078543	422.45227164919953	298.2002412588278	481.6285895292985	454.4360767903446	423.4266775075239	-2.1045132277358025	71.21571441551873	133.9212300914348	83.5776955669663	82.9801393000609	53.83641136127882
West Virginia	2022_11	1859.253543414641	10.353339111610357	175.6947062052632	426.6904160037724	301.1359442219565	486.62143745420275	458.7577004178353	428.16415895017445	-2.1045132277358025	72.42205347008237	135.2753495723301	84.05120697625345	84.63061187322164	53.88945028602253
West Virginia	2022_12	1877.2820908186789	10.353339111610357	177.25396928436368	430.8908967643555	304.10955185906926	491.1528678940103	463.5214659052692	432.10771473990036	-2.1045132277358025	72.68024209976404	136.10790626366833	84.93149384708904	86.33987644674792	54.15270931036666
West Virginia	2022_13	1895.9865842507813	10.353339111610357	179.01853905137014	435.12206831387266	307.0172256318012	495.94465562230255	468.5307565198239	437.7279272908033	-2.1045132277358025	73.29233995193424	137.23598755647475	86.17416800599379	87.38615824705823	55.74378675707789
West Virginia	2022_14	1914.2876114398778	10.353339111610357	180.8801734332387	439.41925687250864	309.9058566123035	500.6380720272473	473.0909133829687	446.88376722464244	-1.1360104322043676	72.82874534605196	139.97573099080282	87.93985577739828	89.37632488865161	57.899120653942
West Virginia	2022_15	1933.0049388432014	10.495845391558586	182.83651012241486	443.7057172442578	313.0434848423152	505.3038878589901	477.61949338366446	455.96591412166464	-1.2785167121525973	74.64711605203873	142.3067828243576	88.9525754790233	91.63566739428568	59.7022890841118
