state	mean	lci	uci	mean_0_24	lci_0_24	uci_0_24	mean_25_44	lci_25_44	uci_25_44	mean_45_64	lci_45_64	uci_45_64	mean_65_74	lci_65_74	uci_65_74	mean_75_84	lci_75_84	uci_75_84	mean_85	lci_85	uci_85
Alaska	1.0141000461692387	1.0060847518085714	1.022115340529906	NULL	NULL	NULL	1.0438209980065183	0.9939013426762338	1.0937406533368028	1.0224035689930306	1.0062634226309317	1.0385437153551296	1.0067456877866277	0.9943165073075317	1.0191748682657236	1.0055226824457593	0.9976717296057431	1.0133736352857754	1.005686517783292	0.9975501425308531	1.0138228930357311
Alaska	1.0282773917268186	0.9994077724677334	1.0571470109859038	NULL	NULL	NULL	1.0297294372294372	0.9941828010367393	1.0652760734221352	1.0104584873815645	0.9980214795001477	1.0228954952629814	0.9987001229632997	0.9806810367219072	1.0167192092046922	1.0064778424973329	0.9906764536017363	1.0222792313929294	0.997723894463025	0.9840598563374466	1.0113879325886035
Alaska	1.0444506488299086	1.0159515162213522	1.072949781438465	NULL	NULL	NULL	1.133133533133533	1.0674684424234337	1.1987986238436323	1.0385178078236668	1.0165274761715442	1.0605081394757894	1.0275640286365693	1.0100523175585996	1.045075739714539	0.9989663298681866	0.985595580954994	1.012337078781379	1.018049075257313	1.0042015194865708	1.0318966310280553
Alaska	1.012230482422145	1.0013516930838122	1.023109271760478	NULL	NULL	NULL	1	1	1	1.0239275894298383	1.0050644564773836	1.042790722382293	1.0081311691462196	0.9911386876468535	1.0251236506455856	1.0086622722519971	0.9814188432424042	1.03590570126159	1.009539072039072	0.9929346264581014	1.0261435176200426
Alaska	1.0197432424763688	0.993245242882721	1.0462412420700167	NULL	NULL	NULL	0.6666666666666666	0.38177529435593127	0.951558038977402	1.0369279007473342	1.0042638391642118	1.0695919623304566	1.0329250382721302	1.0072286700319752	1.0586214065122852	0.9986703909117703	0.977080068039558	1.0202607137839828	1.0188572043263118	1.0043272636627953	1.0333871449898282
Alaska	1.0428531666348435	1.0130873544224746	1.0726189788472125	NULL	NULL	NULL	1.0833333333333333	1.0833333333333333	1.0833333333333333	1.0463136863136862	1.0123993977795824	1.0802279748477899	1.0234295689318178	1.0011264325964588	1.0457327052671768	1.0296053361270754	1.0049023260977854	1.0543083461563654	1.0019591731603616	0.9661470726218508	1.0377712736988725
Alaska	1.0392304572852231	1.0100450525824463	1.068415861988	NULL	NULL	NULL	1.0454545454545454	1.0179842789187552	1.0729248119903356	1.054727918011412	1.0267092265765214	1.0827466094463025	1.0140653648345954	0.9835477475007035	1.0445829821684873	1.013626168754046	0.9757247045655454	1.0515276329425465	1.0529757196046787	1.0076873541888947	1.0982640850204628
Alaska	1.0482483970166854	1.0049290300018685	1.0915677640315022	NULL	NULL	NULL	0	0	0	1.0875367610071525	1.0195789032133384	1.1554946188009665	1.0312973847404405	0.9813330103647413	1.0812617591161398	1.0525687838731317	1.0119052012336998	1.0932323665125636	1.025240657885361	0.9932802790971228	1.057201036673599
Alaska	1.050772300183137	0.9863172167560921	1.115227383610182	NULL	NULL	NULL	0	0	0	1.0740375714957653	0.9716798433369405	1.17639529965459	1.0440922328794182	0.9995449724928331	1.0886394932660033	1.0896552562952817	1.0146679243091592	1.1646425882814042	1.0349680548209959	0.960630427437938	1.1093056822040537
Alaska	1.153379273863015	1.0792663768533388	1.2274921708726914	NULL	NULL	NULL	NULL	NULL	NULL	1.1433185807327684	1.0544609556352111	1.2321762058303256	1.1261475397483454	1.0497929147921148	1.202502164704576	1.0709551758538076	1.0119172539160344	1.1299930977915809	1.0898435662317072	1.0259943729362144	1.1536927595272
Alaska	1.1612284781404822	1.0220621002672676	1.3003948560136969	NULL	NULL	NULL	NULL	NULL	NULL	1.0713204631014444	1.0004666929086485	1.1421742332942402	1.0760924755577161	0.9851744888218839	1.1670104622935484	1.1130598939839234	1.0122655466284902	1.2138542413393565	0.9989099467360335	0.9295711963159115	1.0682486971561556
Alaska	1.369658498045677	1.0934068842242861	1.6459101118670678	NULL	NULL	NULL	NULL	NULL	NULL	1.0512973137973138	0.9743009321146575	1.1282936954799703	1.1714736652236653	0.7998409933333652	1.5431063371139653	1.1800990675990677	1.0533370621274845	1.306861073070651	1.1573207089751207	1.0244458391386002	1.2901955788116413
Arizona	0.9998162802578119	0.999457820430862	1.0001747400847618	1.0016366612111294	0.9982102856254539	1.0050630367968048	0.999172870140612	0.9974412609736577	1.0009044793075663	0.9997826733075554	0.9990290726923314	1.0005362739227794	1.0005902324477374	0.9997225876020122	1.0014578772934626	0.9996778087486227	0.9992211614174029	1.0001344560798424	0.999317980177578	0.9984918950561564	1.0001440652989995
Arizona	1.0006699554466458	1.0001024945728207	1.001237416320471	1.0059709434709434	0.9932023794703813	1.0187395074715055	1.0005827505827507	0.9993627532151238	1.0018027479503775	1.0015824484880278	0.9999868875777099	1.0031780093983458	1.0010067987478948	1.0002316249600298	1.0017819725357597	1.0003387043667167	0.9996517475819948	1.0010256611514385	0.9996545092169651	0.9991647078086411	1.0001443106252892
Arizona	1.0001009275112325	0.9993504128975012	1.0008514421249637	1	1	1	1.0035142560724777	0.9988859189938355	1.0081425931511199	1.0001894074116569	0.9988876208361774	1.0014911939871363	1.0002140008403644	0.9991192656332001	1.0013087360475286	0.9998723308306185	0.9989710060219429	1.0007736556392943	0.9994581051837874	0.9988600597964293	1.0000561505711454
Arizona	0.9998709116629707	0.9993231009265823	1.0004187223993593	1.0021367521367521	0.9976634284554536	1.0066100758180507	0.9998712057922584	0.994762456374135	1.004979955210382	1.0003636098209223	0.9983241893104352	1.0024030303314095	0.999755823004685	0.9985234662906202	1.0009881797187499	0.9994077172719683	0.9988704215670133	0.9999450129769233	1.0000169952750084	0.9993490378793389	1.0006849526706778
Arizona	0.9983185114841626	0.9976497302912318	0.9989872926770934	1.0013151436482324	0.9928716811035903	1.0097586061928745	1.0013457131104189	0.9994366714426562	1.0032547547781816	0.9985193121640498	0.9970336497524935	1.0000049745756059	0.9998912173942519	0.9984715509260752	1.0013108838624285	0.9970778016773137	0.9960469429119975	0.99810866044263	0.9971458491358998	0.9957180400504198	0.9985736582213798
Arizona	0.9967328592442375	0.9956473715520305	0.9978183469364444	0.9831426991593233	0.9749112135336571	0.9913741847849895	0.9988667028953343	0.9934398316263457	1.0042935741643229	0.9988292216037042	0.9967086332183269	1.0009498099890817	0.9983001221627673	0.9958692378234603	1.0007310065020742	0.9954792027430623	0.9943617355029475	0.9965966699831772	0.9956555748564432	0.9946355966481513	0.9966755530647351
Arizona	0.9992719783260339	0.9975144283871683	1.0010295282648995	0.9960335159376803	0.9825874011428832	1.0094796307324774	1.0046702000571175	1.000769296839636	1.008571103274599	1.0017754919723874	0.9973322379210241	1.0062187460237506	0.9990714324269544	0.9960542583290984	1.0020886065248102	0.99824579655953	0.9962949840774673	1.0001966090415928	0.9977003315925133	0.9964934241982185	0.998907238986808
Arizona	1.0043074101460312	1.0022838903391542	1.0063309299529082	1.0039465910433651	0.9934495306743499	1.0144436514123805	1.0188492350426808	1.0065741123354914	1.03112435774987	1.0057080611435714	1.002557701140546	1.0088584211465967	1.005551583262294	1.0022395300116849	1.0088636365129033	1.0016417990952555	1.0000408999456731	1.003242698244838	1.0020269996386582	0.9998893590972282	1.004164640180088
Arizona	1.0073500231437167	1.005696855103682	1.0090031911837514	1.0304254414168208	1.0036623506408886	1.057188532192753	1.0185026387636746	1.0056908676931038	1.0313144098342455	1.0144593585021382	1.007157968315755	1.0217607486885214	1.0114526600198621	1.005752815160346	1.0171525048793781	1.0033023356165087	0.9997709344927121	1.0068337367403053	0.9994900703658698	0.9955285542049256	1.003451586526814
Arizona	1.0111867258660436	1.0081496455608199	1.0142238061712674	1.0670706331851765	1.032904418124046	1.1012368482463069	1.0073305020012604	0.9903183486466101	1.0243426553559107	1.029549539201001	1.0197314552597978	1.0393676231422042	1.011496459844292	1.005834826593854	1.01715809309473	1.0090373889770194	0.9993464220518312	1.0187283559022078	0.9992283453203868	0.9895183567439981	1.0089383338967755
Arizona	1.01704164350583	1.0125313747370206	1.0215519122746395	1.0669194964496944	1.0211604595015096	1.1126785333978793	1.02304573740636	0.9966705962005888	1.049420878612131	1.0271125998947248	1.0135353065496964	1.0406898932397532	1.0264479394385844	1.0179902904725626	1.0349055884046061	1.0140087788475833	1.005834197789297	1.0221833599058696	1.0030434641835246	0.993582497718966	1.0125044306480833
Arizona	1.0461164043784976	1.0382821859335907	1.0539506228234046	1.081203538339088	1.0328360103587082	1.129571066319468	1.0911977284223704	1.0638737549791788	1.118521701865562	1.0644792351125512	1.044894321066036	1.0840641491590663	1.052793401665356	1.0382048561749646	1.0673819471557473	1.0402542618700878	1.0302388458199079	1.0502696779202678	1.0274260161291902	1.014756889858053	1.0400951424003273
Arizona	1.1420555284822689	1.1227618471512462	1.1613492098132916	1.310502898210634	1.2293025195845364	1.3917032768367315	1.2342637232732467	1.177533197239231	1.2909942493072624	1.232246441329443	1.1925712054316084	1.2719216772272774	1.1465924551733915	1.1180002013108736	1.1751847090359093	1.1171248002121752	1.095777763567027	1.1384718368573234	1.0920312357597344	1.0696557731177212	1.1144066984017476
Arkansas	1.0004446305758918	0.9995252455995487	1.001364015552235	1.0168269230769231	0.9933270008768431	1.0403268452770031	1.007218095597801	0.9982574516261954	1.0161787395694064	0.9990259389978886	0.9976450920169175	1.0004067859788597	0.9990199291477442	0.9976307251852768	1.0004091331102116	1.001124934978705	0.9998816872209075	1.0023681827365025	0.9994074199207793	0.9977074392852852	1.0011074005562735
Arkansas	1.0008151056336358	1.0001446305007797	1.001485580766492	1.0103980986333927	0.9970609715150197	1.0237352257517658	1	1	1	1.0014824931660633	0.9998422679805186	1.003122718351608	1	1	1	1.0007576519120007	0.9996824372553471	1.0018328665686544	1.000392464678179	0.9995708337979405	1.0012140955584174
Arkansas	1.000422453506252	0.9997196059846226	1.0011253010278816	1	1	1	0.9986713286713287	0.9926428131819103	1.004699844160747	1.001880701733653	0.9989812628673824	1.0047801405999237	1.0003410179975187	0.9981490862428376	1.0025329497522	1.0000372751840463	0.9990109551304126	1.00106359523768	1	1	1
Arkansas	1.0003351394389894	0.9989872345505151	1.0016830443274638	1.019097222222222	0.9988879801758503	1.0393064642685939	0.99352294109133	0.9859154957468697	1.0011303864357903	1.0018784603295812	0.9995159380074706	1.0042409826516916	0.9999513599615621	0.9980737401181673	1.001828979804957	0.9996655838092174	0.9979527333636486	1.0013784342547862	1.000404858299595	0.9995572811810332	1.001252435418157
Arkansas	1.0012917909098273	0.9998026417637326	1.002780940055922	1.0214565527065527	0.9973432438303311	1.0455698615827742	0.9960156532571415	0.9852058712884469	1.0068254352258361	1.0043398139066781	1.0015409838171407	1.0071386439962156	1.0004756776679544	0.9982718507066317	1.0026795046292771	0.9999764775546124	0.9980236159531924	1.0019293391560324	1.0004130068300248	0.9990380625569413	1.0017879511031083
Arkansas	1.0006657134161345	0.9992435292650131	1.0020878975672558	1.0069444444444444	0.9930250800431528	1.020863808845736	0.9995504495504496	0.9934371320012371	1.0056637670996622	1.0014591139604876	0.9976738198698959	1.0052444080510792	1.001935642997918	0.998151514392623	1.0057197716032131	0.9983568601059754	0.9966800613225553	1.0000336588893954	1.0010159384002988	0.9985958682458076	1.00343600855479
Arkansas	1.0028083817853515	1.0007981925636171	1.0048185710070858	1.0200068870523415	0.9998703466683694	1.0401434274363137	1.0158670021769471	1.0059614126865861	1.0257725916673082	1.004486102267995	0.9996246484234839	1.009347556112506	1.0024463000210888	0.9998179371125226	1.005074662929655	0.9995429597735435	0.9971723406759687	1.0019135788711182	1.0014272733744876	0.9992358630304414	1.0036186837185337
Arkansas	1.0021434559381055	1.0002206747842524	1.0040662370919586	1.02004662004662	0.9919990601068954	1.0480941799863448	1.019017408483181	1.0050138978928396	1.0330209190735222	1.0055383022623532	1.0000659795913243	1.0110106249333821	1.001141752901483	0.997092183945173	1.005191321857793	1.0009399207311978	0.9989892477132615	1.0028905937491341	0.9968578711119874	0.9949385906688197	0.9987771515551551
Arkansas	1.0071780487193247	1.0013583930183472	1.0129977044203022	1.0226923076923076	1.0016209587722569	1.0437636566123583	1.0192576552454777	1.001516081236573	1.0369992292543824	1.0060267855003058	0.9993354810776952	1.0127180899229165	1.0138415131600564	1.000509812341126	1.0271732139789869	1.002410457691297	0.9968269360988827	1.0079939792837114	0.9998450736426067	0.9967633755583658	1.0029267717268475
Arkansas	1.0078518261151133	1.0030913022538475	1.012612349976379	0.9880126409538175	0.9570002504574531	1.0190250314501819	1.0040075013564498	0.9674361446569323	1.0405788580559674	1.0150558455578873	1.0081832236971835	1.0219284674185911	0.9984528902193437	0.9843199869602968	1.0125857934783906	1.0171430074591534	1.0061479726210734	1.0281380422972335	1.0059418581377129	0.9966429254925766	1.0152407907828491
Arkansas	1.0192071986527613	1.0115411439470665	1.0268732533584561	1.0264921353156646	0.9903478383150823	1.062636432316247	1.091636253095909	1.0134280463481389	1.169844459843679	1.0106410832056374	1.000405737481177	1.0208764289300978	1.017271457113887	1.0044409763801923	1.0301019378475818	1.0129443696155578	0.9981788528892976	1.027709886341818	1.0152618450400595	0.9996864596937252	1.0308372303863937
Arkansas	1.0510753833616253	1.0381345285954704	1.0640162381277802	0.875	0.6321624812826592	1.1178375187173408	1.0859677488646555	1.0343614524729197	1.1375740452563914	1.0583050321009255	1.0344731761558785	1.0821368880459725	1.045046665754436	1.0310662991693404	1.0590270323395314	1.0526091375746784	1.0389079995463475	1.0663102756030094	1.0337609192268276	1.0241451056281192	1.043376732825536
Arkansas	1.1527586649159098	1.1136489470560247	1.191868382775795	1.0833333333333335	1.032971178017718	1.133695488648949	1.3303201674281406	1.2389189241461405	1.4217214107101408	1.1898968516198443	1.1372111644445944	1.2425825387950942	1.1483302093479517	1.104733129103278	1.1919272895926254	1.1165194117945383	1.0828605905756359	1.1501782330134407	1.1175144177425678	1.0774816610452052	1.1575471744399304
California	1.0008814568115392	1.000489161084756	1.0012737525383224	1.001220186427647	0.9984425088046477	1.0039978640506466	1.0022008116998307	1.0003305130695015	1.0040711103301598	1.0014142437334503	1.000490208908633	1.0023382785582677	1.0015571892183162	1.0010248023707427	1.0020895760658897	1.000813478049125	1.0000670793350508	1.001559876763199	0.9998991406315846	0.9995422089749251	1.000256072288244
California	1.0008229002400792	1.0001849079310305	1.001460892549128	1.0003939578127463	0.9974102815276398	1.0033776340978529	1.0017404377540151	1.0000225689342	1.0034583065738303	1.0023879512886096	1.0007278842822502	1.004048018294969	1.001647858815047	1.0005514802390454	1.0027442373910487	0.9998884005439368	0.9994632754885988	1.0003135255992748	0.9999083699059621	0.9995263161396264	1.0002904236722978
California	1.0013629494151162	1.0007947571173945	1.0019311417128378	1.0013469241444657	0.997792463557189	1.0049013847317425	1.0018138398310226	0.9997767181079311	1.003850961554114	1.0030707823775395	1.0018355228692817	1.0043060418857974	1.0017408858800214	1.0011100417157166	1.0023717300443262	1.0011452224128634	1.0003861353357049	1.001904309490022	1.0001929612446747	0.9995833189390434	1.000802603550306
California	1.0019324963817873	1.0012036644587394	1.0026613283048351	1.0033805728349863	0.9994437832606333	1.0073173624093392	1.0033543303764891	1.00162313619423	1.0050855245587482	1.0034328036117413	1.002049420540592	1.0048161866828904	1.0029599204574544	1.0019136945512734	1.0040061463636354	1.0015896595160985	1.0003566574565783	1.0028226615756186	1.000358019851326	0.9998066511358019	1.00090938856685
California	1.0024619130417283	1.001705129749745	1.0032186963337115	1.0080724807686245	1.0027680628325235	1.0133768987047256	1.0050298052613742	1.002256915320417	1.0078026952023313	1.0042780563046934	1.0024624073461699	1.0060937052632168	1.0048497147709503	1.0030973458778267	1.0066020836640739	1.0016372902910111	1.0009030140077877	1.0023715665742345	0.999903862608018	0.9993210116169984	1.0004867135990376
California	1.0027249185517721	1.002189753141739	1.0032600839618053	1.0124893622404423	1.0048526950654149	1.0201260294154697	1.007222642375023	1.0037434913175225	1.0107017934325235	1.0062455207064103	1.005253945105807	1.0072370963070136	1.0046083655000762	1.0030843334728248	1.0061323975273275	1.0014766388984255	1.0006528080177284	1.0023004697791227	0.9992301689000729	0.9985437146268273	0.9999166231733184
California	1.0050190203343863	1.003788512565882	1.0062495281028905	1.0131024756575386	1.005777118725038	1.0204278325900393	1.0127849613892885	1.0080920384389946	1.0174778843395824	1.0117684017215092	1.008063563537778	1.0154732399052404	1.0057125798388673	1.0040222052489185	1.007402954428816	1.0029023510535624	1.001615937040467	1.0041887650666579	1.0005789354526573	0.9996857967603829	1.0014720741449317
California	1.0073644176153456	1.0069957904117706	1.0077330448189206	1.0251474045847206	1.0166634529420984	1.033631356227343	1.0161972429817092	1.0092891598940497	1.0231053260693688	1.0150800097553485	1.011576990476062	1.018583029034635	1.0113130427237547	1.008751287270121	1.0138747981773883	1.0040961996824622	1.0022954155492623	1.0058969838156622	1.000980444346017	0.9987545510992852	1.003206337592749
California	1.0138356743222288	1.0119832266660649	1.0156881219783926	1.0440971720391572	1.019102692225653	1.0690916518526614	1.027555541668742	1.0203164146234491	1.034794668714035	1.023826523557712	1.020237014542807	1.027416032572617	1.0199644961414978	1.0167977441176985	1.023131248165297	1.011243582803413	1.0078505987576267	1.0146365668491992	1.00323739917765	0.9983405260000917	1.0081342723552082
California	1.026027738346008	1.022035375967027	1.0300201007249887	1.0808142164776826	1.0453953892955847	1.1162330436597805	1.0438906880857928	1.0340319550099024	1.0537494211616831	1.043407917995482	1.0338007902396975	1.0530150457512666	1.036029095550652	1.0315715718237415	1.0404866192775624	1.0244114760975132	1.0196867711395257	1.0291361810555006	1.0079969548716496	0.9985341668820779	1.0174597428612213
California	1.050359727156547	1.0438603423599426	1.0568591119531514	1.1075052914956478	1.0601197042775012	1.1548908787137944	1.0752143752115981	1.0581163690547606	1.0923123813684357	1.076125057185608	1.0658882761032396	1.0863618382679765	1.060567936102944	1.048184758815427	1.0729511133904612	1.0495603198593089	1.0432322495548272	1.0558883901637905	1.0276179203558042	1.0200096764716038	1.0352261642400047
California	1.1144672827182445	1.097880497618299	1.13105406781819	1.1984260928592145	1.137243065513968	1.259609120204461	1.1988455396197057	1.151980928828304	1.2457101504111074	1.1663860379871536	1.149382219149885	1.183389856824422	1.1301200180730855	1.1086354526279667	1.1516045835182043	1.0988240658040302	1.0780342600206159	1.1196138715874446	1.0811635459211284	1.0648525888546425	1.0974745029876143
California	1.3470384906438952	1.284567186790801	1.4095097944969894	1.7981165489046231	1.5250661317436864	2.07116696606556	1.5539950977637011	1.4172710991849304	1.6907190963424719	1.4894665634580826	1.4132670654851434	1.5656660614310218	1.387598918097765	1.3162502472339361	1.458947588961594	1.3152069205464967	1.2589133991810282	1.3715004419119652	1.2632046032476127	1.2034727434673163	1.3229364630279092
Colorado	1.000690890783174	1.0001609717535094	1.0012208098128386	1.0027472527472527	0.9969958365855832	1.0084986689089224	1	1	1	1.0009482375861687	0.9999002440333251	1.0019962311390123	1.0009935800364893	0.9995354551291313	1.0024517049438473	1	1	1	1.0007787802017154	0.9996023055139255	1.0019552548895054
Colorado	1.0001895528953348	0.9996010758890306	1.000778029901639	1.0061490233904027	0.9973374266772076	1.0149606201035977	1.00006105006105	0.9973317913757992	1.0027903087463008	1.000931585896621	0.999511178619012	1.0023519931742302	0.9993832302419275	0.9980547866112133	1.0007116738726418	0.9993753958712814	0.997837822087814	1.0009129696547487	1.0006029870106363	0.9995202483442285	1.0016857256770442
Colorado	1.0004894095609593	0.9999010675652721	1.0010777515566467	0.9975186104218363	0.9923237829209736	1.0027134379226992	1	1	1	1.0013381387424194	0.9997676708649162	1.0029086066199224	1.0000248964377347	0.9990183913135382	1.0010314015619313	1.0005287463903763	0.9997785314649578	1.0012789613157949	1.0006277247656559	0.9997360874755133	1.0015193620557985
Colorado	1.0010978019840449	1.000187843892319	1.0020077600757706	0.9984737484737486	0.987442099959842	1.0095053969876553	1.0018408941485863	0.999223909868581	1.0044578784285918	1.004506769559776	1.0012967468131757	1.0077167923063763	0.9999726301615415	0.9979831485639223	1.0019621117591606	1.0002849002849001	0.9996884571273936	1.0008813434424066	1.0000327053898483	0.9992754054677113	1.0007900053119854
Colorado	1.0014462929251182	1.000683153890829	1.0022094319594075	1.006612685560054	0.9969653531178906	1.0162600180022172	1.0038944953603588	1.0003557874644076	1.00743320325631	1.0013473552624985	0.9997277891849328	1.0029669213400643	1.0016840586469233	0.9995066602033077	1.003861457090539	1.0014004897560131	1.0003268642205179	1.0024741152915084	1.000327833477587	0.9990186420643461	1.0016370248908277
Colorado	1.0013156286382097	1.000205144772257	1.0024261125041622	1.0026525198938994	0.9970994284274598	1.008205611360339	1.0009380863039399	0.9989741881023941	1.0029019845054856	1.0035181032291545	1.0006793454896967	1.0063568609686122	1.0011746276880833	0.9979102225528447	1.004439032823322	1.0014243929336888	0.9996701656165728	1.0031786202508048	0.9996968890645009	0.9984073714021201	1.0009864067268817
Colorado	1.0031182600931858	1.0018131984191725	1.0044233217671992	1.0028490028490027	0.996884571273938	1.0088134344240673	1.0063102590853632	1.0021233671755483	1.0104971509951781	1.0056596470792292	1.0018614220330826	1.0094578721253757	1.0039557625952809	1.0013516111203975	1.0065599140701642	1.0011006507663223	0.9983495067765864	1.0038517947560581	1.0017006855599333	1.0001339081703067	1.00326746294956
Colorado	1.002582947883046	1.00131927358918	1.0038466221769118	1.0014632107023411	0.988732409712845	1.0141940116918373	1.0030645636414866	0.9977320299838474	1.0083970972991256	1.0070594658204841	1.0021723562424698	1.0119465753984984	1.0037770190691924	0.9993121621691601	1.0082418759692247	1.000868963303949	0.9975733822132449	1.004164544394653	1.000479480631097	0.9983459393985088	1.0026130218636853
Colorado	1.0035433228927069	1.0026682516973693	1.0044183940880445	1.0022548707331316	0.9705158694701284	1.0339938719961348	1.0051209262003526	0.9957195952286493	1.014522257172056	1.0142980037738918	1.0072153029612483	1.0213807045865353	1.0052175233168952	0.9999420007370459	1.0104930458967445	1.003707882923669	0.9983503879372654	1.0090653779100724	0.9952318406183014	0.990083521002635	1.000380160233968
