state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
New Jersey	2020_47	581.1884462320165	8.729021734584341	26.0542142127371	94.74233353948595	103.52025856286697	142.34668480236905	205.7959333799732	167.45344104300273	-0.8408745948491658	7.17947591743561	38.332447670650005	32.496385725991296	37.64775676678126	52.63824955699374
New Jersey	2020_48	597.4914203468369	8.987100693032314	26.74756561488716	97.34478303715794	106.46842870922558	146.34667219812545	211.59687009440853	169.43762184173409	-0.969639665760496	7.337441480358069	39.02750267134238	33.362974894975416	37.710387132598804	52.96895532821993
New Jersey	2020_49	614.5244525138972	9.24540822152488	27.472306858414683	100.10297331069114	109.556122235277	150.41296264330333	217.73467924468633	172.92241204712062	-1.044752520242819	7.550226514821799	39.879325492423774	34.036159902976564	38.665793973610484	53.83565868353084
New Jersey	2020_50	631.6322873698575	9.473109382072163	28.220055634126695	102.82370875935871	112.25139021206276	154.69306136572095	224.1709620165164	177.64709140204587	-1.1000351640745798	7.696899360641673	40.88714088177605	35.86687755456352	39.612139851626196	54.684068917513024
New Jersey	2020_51	648.4392861230394	9.726614591739933	28.94255136702933	105.53778437661785	115.21919632891637	159.00740753816837	230.0057319205678	183.39461052931466	-1.0949125986690644	7.750287444007658	42.24645317426112	37.0909962220837	40.890628210364135	56.51115807726713
New Jersey	2020_52	665.8716940532971	9.96083131415531	29.72207360849378	108.17768102414766	118.37308997213324	163.3206883665378	236.31732976782948	188.21498848728936	-1.167486961663638	7.714320526467306	43.63683980250998	37.77341420672561	42.741319158175855	57.51658175507427
New Jersey	2020_53	683.3041019835548	10.195048036570688	30.50159584995823	110.81757767167747	121.52698361535012	167.63396919490725	242.62892761509116	194.6625674386906	-1.1646282235951704	7.87232456299411	44.984121796793296	39.059296941817216	44.69977185032641	59.21168051035475
New Jersey	2021_01	701.2993052188331	10.442044702837316	31.194352320343068	113.67294512082782	124.70019519932778	172.1018263163852	249.18794155911203	198.85330526607137	-1.2173899972898812	7.9888801449922635	45.92712558016046	39.99739058394515	45.96184405972005	60.19545489454337
New Jersey	2021_02	720.1750591923924	10.656164553140375	31.87795006508091	116.60014004196805	127.87110965800893	176.81996142465084	256.34973344954335	203.32890171060274	-1.140157508735062	8.168548589462945	46.99253678410965	41.30466948178322	47.25419979381876	60.74910457016323
New Jersey	2021_03	738.2977258725814	10.883426779694963	32.5504591888465	119.39059002402115	130.9738685241255	181.26140278319292	263.2379785727004	206.6799814869758	-1.151603187987518	8.510377238017368	47.89254976092299	42.313215841772276	48.08947301681379	61.02596881743692
New Jersey	2021_04	756.5476227768589	11.159646239051144	33.22496057687375	122.17907604376582	134.12564860859055	185.80385516208037	270.0544361464974	210.0872751044671	-1.2767510642322062	8.623606247642904	48.63266428956817	43.27274098341281	48.888480183654096	61.94653446442136
New Jersey	2021_05	774.6965577808035	11.411398566507033	33.90660081259264	125.14664826875475	137.13706844234946	190.18030207733082	276.9145396132689	213.87609213378417	-1.3774318085766033	9.042630403164878	49.26922840452483	44.32946306629907	49.98298274251268	62.62921932585934
New Jersey	2021_06	792.8850105287485	11.636286020601412	34.56316430037984	127.92347557929122	140.1504697889052	194.66398043169067	283.9476344078803	215.8125324217629	-1.3649210606386377	9.411195515062808	50.10732826129905	45.27629536273743	50.21489594670441	62.167738396597876
New Jersey	2021_07	810.7769854534342	11.86169077724242	35.23801816262428	130.7728832556106	143.24677379741505	198.99608643622136	290.66153302432065	217.6353990931269	-1.3745092699775137	9.610398669392003	51.142618436418054	46.05389837830084	50.6307539828206	61.57223889617294
New Jersey	2021_08	828.3370436305463	12.069159312001986	35.90604931773425	133.45907968276873	146.22230963297983	203.49937779564945	297.18106788941213	219.46645769111137	-1.3122071206094166	9.740888739299915	51.898695938728906	46.86594294788846	50.918589973499834	61.354547212303714
New Jersey	2021_09	845.6338924245531	12.283436953808845	36.59638237485516	136.37350224288178	149.09585846684783	207.67683646807268	303.60787591808696	220.6758778282623	-1.2782957330188245	10.054102627133913	52.39417482598954	47.3159689424733	50.91718149137286	61.272745674311565
New Jersey	2021_10	863.0816332356756	12.502185077609402	37.2689451502088	139.22089042598856	152.21540276709726	211.92264563280426	309.95156418196746	220.33159839083373	-1.302808964247464	10.169270249433055	52.50347334092197	47.29339209600946	50.87979499903283	60.78847666968395
New Jersey	2021_11	880.081078176719	12.727370122526994	37.975688338017115	141.7196999987859	155.32101921525123	216.16585702605062	316.1714434760873	221.38520763161364	-1.3229682892280303	10.325793250833268	53.2203303229264	47.6300495773245	50.99607786128952	60.535924908468054
New Jersey	2021_12	897.2374776437013	12.979137854215427	38.64131620599441	144.38204456261266	158.3313009980944	220.4621528788078	322.4415251439767	221.7531118055644	-1.315756164153906	10.43710495314365	53.935514724378	48.04046006922009	50.6276431694311	60.02814505354555
New Jersey	2021_13	913.7482070668171	13.184680053484906	39.284294999224386	147.03970235094616	161.11258889369802	224.54764870538085	328.579292064083	222.35663458350754	-1.3270634708514655	10.830045586963903	54.417987699290514	48.4100937642276	50.77215166997985	59.25341933389722
New Jersey	2021_14	930.4240411740528	13.381230593323163	39.95240002044219	149.69003860191623	164.06905891985807	228.7816824369112	334.54963060160213	223.67990052126964	-1.5236140106897231	11.014415927589514	55.15597124096389	48.89589766753653	50.94077550341297	59.196454192456514
New Jersey	2021_15	946.7806224451854	13.604202801538289	40.6978837257766	152.33433467429367	166.97795105338702	232.640505967241	340.525744222949	224.41598979646588	-1.6278871178886758	11.01349931044746	55.8676224791346	49.38611615401615	50.804787414044945	58.97185155671145
New Jersey	2021_16	962.9007606878365	13.845091054289053	41.38651068810863	154.82678421534246	169.84553452559663	236.41740509341096	346.579435111089	226.2194158072567	-1.6853313054326287	11.24209267414949	56.73112024863395	50.25215895013339	51.41975502547338	58.259620214299176
New Jersey	2021_17	978.669851850784	14.10331463367095	42.04771397550804	157.38768343667886	172.54132127875963	240.39125130831812	352.1985672178486	228.23360814200487	-1.7816924743379259	11.56285467697478	57.752775712512936	50.81520206123259	51.675913137688	58.20855502793456
New Jersey	2021_18	994.4883883074573	14.337344913195416	42.74513630585358	159.90626434120847	175.53856992222524	244.29038103495878	357.67069179001606	228.2883787394033	-1.8430695160206874	11.620790262186699	58.082973232371444	50.62356853269467	52.04995104762955	57.75416518054169
New Jersey	2021_19	1010.0604751473196	14.580408682199014	43.340298041397475	162.3439360501988	178.40756360500345	248.0944133891076	363.29385537941357	228.65434391780332	-1.8918983924523674	11.780986442200264	58.720687322436476	50.74363403005097	52.15219819964931	57.148736315918725
New Jersey	2021_20	1025.408302377235	14.841317883709925	43.944727571539715	164.8759988572118	181.19938157408066	251.79654420285547	368.7503322878377	229.12586960513414	-1.850664427740294	11.953496482345694	58.95107632089075	51.07036516948955	52.45346433835596	56.548131721792565
New Jersey	2021_21	1040.843391654392	15.077505882915275	44.63967670401507	167.43855903101633	183.78476372467364	255.5684732934911	374.3344130182808	228.0425807235689	-1.9249900164690459	11.99232361069758	59.03226885153733	51.161108205442986	52.199344968745066	55.582525103615055
New Jersey	2021_22	1056.1709530069327	15.306966102896562	45.382229561082596	170.08952695752157	186.5515788519304	259.1961264196178	379.644525113884	228.16748415786077	-1.9494245165133075	11.918802050266661	59.32719679570617	51.243071502574345	52.29452728358012	55.33331104224684
