year	week	adj_mortality	baseline	excess_adj_mortality	excess_adj_mortality_pct
2020	28	18.685911971045105	15.985619080447643	2.7002928905974617	0.16892013233946312
2020	29	19.057554803882255	15.874274797503583	3.1832800063786717	0.2005307358594599
2020	30	19.379424040154607	15.840018473931403	3.539405566223204	0.2234470604973191
2020	31	19.377312432888537	15.856806640552437	3.5205057923361007	0.22201858622231696
2020	32	19.2207518567188	15.906202157658432	3.3145496990603664	0.20838096147699803
2020	33	19.19842915508441	15.845984192925497	3.352444962158911	0.21156432578391837
2020	34	18.874448311286695	15.797712005876045	3.07673630541065	0.19475834882078114
2020	35	18.433725766752936	15.91968820151598	2.514037565236956	0.15792002540587147
2020	36	18.173696446815946	15.98548113035661	2.1882153164593365	0.13688767317136863
2020	37	17.998131408716766	16.066711690642066	1.9314197180747001	0.12021250864914945
2020	38	18.02045411146197	16.097760714447237	1.9226933970147329	0.11943856236409167
2020	39	18.284706646342784	16.12507248048634	2.159634165856442	0.13393019897863478
2020	40	18.041570181826152	16.46759526322059	1.5739749186055612	0.09558013136993604
2020	41	18.635836722945765	16.414115202993287	2.221721519952478	0.13535432720414464
2020	42	18.293756389698228	16.617442350490652	1.6763140392075755	0.10087677777670034
2020	43	18.760119879862867	16.666237206095943	2.093882673766924	0.12563619777360735
2020	44	19.13357265895555	16.77638256872075	2.357190090234802	0.14050645784805482
2020	45	20.38847053267943	16.859500781353475	3.528969751325956	0.20931638469562386
2020	46	20.761319996698624	17.110632827687933	3.6506871690106912	0.21335781123789022
2020	47	21.62315731079686	17.115742656188765	4.507414654608095	0.26334905502790384
2020	48	22.112748477988493	17.259390384106023	4.85335809388247	0.2812010149762805
2020	49	23.356484998687606	17.62829212258635	5.728192876101257	0.3249431559374931
2020	50	24.738079293866704	17.74988483612143	6.988194457745273	0.393703650601954
2020	51	25.018319705842075	17.992193709135822	7.026125996706252	0.39050969049641937
2020	52	25.45059582337262	18.147352624526878	7.303243198845742	0.40244124583632734
2021	1	26.235504980667834	19.07008956244577	7.165415418222064	0.3757410469813802
2021	2	26.337646104177107	19.177138732741756	7.160507371435351	0.3733876816154009
2021	3	25.218010661815875	18.698192979333204	6.519817682482671	0.34868704637335357
2021	4	23.862155040011373	18.424630874053122	5.437524165958251	0.2951225564912543
2021	5	23.05406508941589	18.316900605116718	4.737164484299171	0.25862260141193705
2021	6	21.543641926725677	18.366259939930007	3.1773819867956696	0.17300103544150192
2021	7	20.94766805563027	18.259780790102038	2.687887265528232	0.14720260316516165
2021	8	20.105531063865033	18.0418806139025	2.063650449962534	0.11438111658783234
2021	9	19.19047916977164	17.956087104916527	1.2343920648551112	0.06874504771794765
2021	10	18.64000178731901	17.99969221177977	0.6403095755392414	0.035573362477842485
2021	11	18.196486348364292	17.671303030337572	0.5251833180267198	0.029719558151716452
2021	12	18.33086670554758	17.55939745377284	0.771469251774743	0.04393483624969052
2021	13	17.68517812831935	17.328485325240898	0.3566928030784524	0.02058418819554242
2021	14	18.38419702667189	17.29284572458536	1.091351302086533	0.06310998892073338
2021	15	17.828597522981337	17.17226484558329	0.6563326773980478	0.03822050750439354
2021	16	18.154002872214416	16.815868462669517	1.3381344095448995	0.07957569438150025
2021	17	18.024744636269055	16.620810661907356	1.4039339743616992	0.08446844157724054
2021	18	17.781895829341405	16.624413140976543	1.157482688364862	0.06962547661377894
2021	19	17.620097058472737	16.365424245846093	1.2546728126266444	0.07666607316612084
2021	20	17.701448395781007	16.188493556291533	1.512954839489474	0.0934586553238288
2021	21	17.273299320540072	16.156282817681227	1.1170165028588457	0.06913821176962798
2021	22	17.31608409793924	16.026894767081004	1.2891893308582354	0.08043912121431096
2021	23	17.2217768069115	16.17268097056551	1.049095836345991	0.06486839369770281
2021	24	17.25070172684333	16.01837867581977	1.2323230510235632	0.07693182162585477
2021	25	17.148560603334055	15.98431832728606	1.164242276047995	0.07283652966674059
2021	26	17.32873875040941	15.948459575125202	1.3802791752842083	0.0865462378220545
2021	27	17.237745773123866	16.002772108893208	1.2349736642306581	0.07717248335645222
2021	28	17.235937965628125	15.909004700378972	1.3269332652491528	0.08340768578800817
2021	29	17.614071033486937	15.798194057900698	1.8158769755862387	0.11494206039823363
2021	30	18.178106972157607	15.764101914832302	2.414005057325305	0.15313305320958315
2021	31	19.216993679709148	15.780809620698472	3.4361840590106763	0.21774447202656178
2021	32	20.19381232990697	15.829968399589813	4.363843930317156	0.2756697815284477
2021	33	21.074214580332026	15.770039041886346	5.30417553844568	0.3363451114076137
2021	34	21.749731981239957	15.721998209260315	6.027733771979642	0.38339488987025105
2021	35	22.15498216153486	15.843389808797648	6.311592352737213	0.39837385994457186
2021	36	22.217351520137868	15.908867411442234	6.308484108695634	0.3965388575781543
2021	37	22.082368560455997	15.989708657495466	6.092659902960531	0.38103632989613523
2021	38	21.741898148758423	16.020608872443216	5.721289276315208	0.3571205889781319
2021	39	21.490612906850657	16.04778974120439	5.442823165646267	0.33916341461473953
2021	40	20.821121530928522	16.388670912780103	4.432450618148419	0.2704582111470635
2021	41	20.35350199203061	16.33544716678372	4.018054825246889	0.24597152341303197
2021	42	20.197729246147738	16.53779982694479	3.659929419202946	0.22130691249750623
2021	43	20.023275822808895	16.586360823129695	3.4369149996791997	0.20721332643905943
2021	44	20.06425279271232	16.69597829136189	3.368274501350431	0.2017416675184045
2021	45	20.318852348362274	16.778698142798767	3.540154205563507	0.2109909943807471
2021	46	20.1721186399581	17.028626586948757	3.143492053009343	0.18460044542985088
2021	47	20.581587037743056	17.03371192554145	3.5478751122016057	0.20828549453637835
2021	48	21.25258491991164	17.176671192063047	4.075913727848594	0.237293575819975
2021	49	21.845545778514143	17.54380489279283	4.301740885721312	0.24519999578247198
2021	50	21.59335663285851	17.66481484814248	3.928541784716028	0.22239360097958394
2021	51	21.892548773403366	17.905962405852307	3.986586367551059	0.2226401618182836
2021	52	22.502683803215398	18.06037769010496	4.442306113110437	0.2459697238526921
2022	1	23.811586871214715	18.97825207058516	4.8333348006295545	0.25467755316206664
2022	2	25.454355693405606	19.084785714864683	6.369569978540923	0.3337511918501561
2022	3	25.645997040448183	18.608146462250808	7.037850578197375	0.3782134127369765
2022	4	25.558887330304415	18.335901773836273	7.222985556468142	0.39392584262066177
2022	5	24.431267277767226	18.2286903109424	6.202576966824825	0.3402645423791919
2022	6	23.216965344643842	18.277811941706407	4.9391534029374355	0.2702267327560828
2022	7	21.42390217779741	18.171845572797668	3.2520566049997406	0.17896127236893888
2022	8	20.018043734147295	17.954994757462043	2.063048976685252	0.11490111829901006
2022	9	19.55941820117755	17.869614411752384	1.6898037894251665	0.0945629687629872
2022	10	18.838804160420104	17.913009525703245	0.9257946347168584	0.051682808150603776
2022	11	18.526779616406984	17.586201796654283	0.9405778197527006	0.0534838523194725
2022	12	18.028913733841545	17.474835133524817	0.5540786003167284	0.031707229057271524
2022	13	17.945861114304854	17.24503502864935	0.7008260856555033	0.040639296150527526
2022	14	17.950232889794773	17.209567060723927	0.7406658290708457	0.04303802800252954
2022	15	17.92613051352952	17.08956687356694	0.8365636399625807	0.048951716924817035
2022	16	17.801246641752535	16.734886819766768	1.0663598219857668	0.06372076689076933
2022	17	18.22875611977918	16.540768375850895	1.6879877439282858	0.10205014093497033
2022	18	19.17219668325403	16.544353506147747	2.627843177106282	0.1588362564986172
